Country Code,Country,Region,Indicator Code,Indicator Name,Indicator Short Name,Category,Value Type,Year,Actual Value,Predicted Value,Forecast Type,Model,MAE,RMSE,R2 Score
IND,India,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2014,22.9679630081172,20.509821156822,Historical Prediction,Linear Regression,2.5921379119742136,2.977235901313097,0.24545810267890744
IND,India,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2015,19.8131891564045,20.745303626587997,Historical Prediction,Linear Regression,2.5921379119742136,2.977235901313097,0.24545810267890744
IND,India,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2016,19.1582349105946,20.98078609635394,Historical Prediction,Linear Regression,2.5921379119742136,2.977235901313097,0.24545810267890744
IND,India,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2017,18.7917648392982,21.216268566119936,Historical Prediction,Linear Regression,2.5921379119742136,2.977235901313097,0.24545810267890744
IND,India,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2018,19.9278285988562,21.451751035885877,Historical Prediction,Linear Regression,2.5921379119742136,2.977235901313097,0.24545810267890744
IND,India,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2019,18.664264897257,21.687233505651875,Historical Prediction,Linear Regression,2.5921379119742136,2.977235901313097,0.24545810267890744
IND,India,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2020,18.6824769296756,21.922715975417873,Historical Prediction,Linear Regression,2.5921379119742136,2.977235901313097,0.24545810267890744
IND,India,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2021,21.3991583305515,22.158198445183814,Historical Prediction,Linear Regression,2.5921379119742136,2.977235901313097,0.24545810267890744
IND,India,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2022,23.2515412045298,22.39368091494981,Historical Prediction,Linear Regression,2.5921379119742136,2.977235901313097,0.24545810267890744
IND,India,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2023,21.4486977833541,22.62916338471581,Historical Prediction,Linear Regression,2.5921379119742136,2.977235901313097,0.24545810267890744
IND,India,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2024,21.1618460520863,22.86464585448175,Historical Prediction,Linear Regression,2.5921379119742136,2.977235901313097,0.24545810267890744
IND,India,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2025,,23.10012832424775,Future Forecast,Linear Regression,2.5921379119742136,2.977235901313097,0.24545810267890744
IND,India,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2026,,23.33561079401369,Future Forecast,Linear Regression,2.5921379119742136,2.977235901313097,0.24545810267890744
IND,India,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2027,,23.571093263779687,Future Forecast,Linear Regression,2.5921379119742136,2.977235901313097,0.24545810267890744
IND,India,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2028,,23.806575733545685,Future Forecast,Linear Regression,2.5921379119742136,2.977235901313097,0.24545810267890744
IND,India,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2029,,24.042058203311626,Future Forecast,Linear Regression,2.5921379119742136,2.977235901313097,0.24545810267890744
IND,India,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2000,21.6110620465121,19.155701032618595,Historical Prediction,Linear Regression,0.9235602878074279,1.1408646935146967,0.4397791167948917
IND,India,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2001,21.6188848861438,19.015526175272498,Historical Prediction,Linear Regression,0.9235602878074279,1.1408646935146967,0.4397791167948917
IND,India,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2002,19.5345432709546,18.875351317926345,Historical Prediction,Linear Regression,0.9235602878074279,1.1408646935146967,0.4397791167948917
IND,India,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2003,19.5919979784251,18.735176460580192,Historical Prediction,Linear Regression,0.9235602878074279,1.1408646935146967,0.4397791167948917
IND,India,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2004,17.8146906487994,18.59500160323404,Historical Prediction,Linear Regression,0.9235602878074279,1.1408646935146967,0.4397791167948917
IND,India,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2005,17.6202069548839,18.454826745887885,Historical Prediction,Linear Regression,0.9235602878074279,1.1408646935146967,0.4397791167948917
IND,India,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2006,16.8094420944381,18.314651888541732,Historical Prediction,Linear Regression,0.9235602878074279,1.1408646935146967,0.4397791167948917
IND,India,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2007,16.7501197597569,18.17447703119558,Historical Prediction,Linear Regression,0.9235602878074279,1.1408646935146967,0.4397791167948917
IND,India,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2008,16.7909423598037,18.034302173849426,Historical Prediction,Linear Regression,0.9235602878074279,1.1408646935146967,0.4397791167948917
IND,India,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2009,16.7442701563161,17.894127316503273,Historical Prediction,Linear Regression,0.9235602878074279,1.1408646935146967,0.4397791167948917
IND,India,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2010,17.0265090136912,17.75395245915712,Historical Prediction,Linear Regression,0.9235602878074279,1.1408646935146967,0.4397791167948917
IND,India,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2011,17.191973558015,17.613777601810966,Historical Prediction,Linear Regression,0.9235602878074279,1.1408646935146967,0.4397791167948917
IND,India,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2012,16.8453770661356,17.47360274446487,Historical Prediction,Linear Regression,0.9235602878074279,1.1408646935146967,0.4397791167948917
IND,India,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2013,17.1484235433697,17.333427887118717,Historical Prediction,Linear Regression,0.9235602878074279,1.1408646935146967,0.4397791167948917
IND,India,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2014,16.7919345145039,17.193253029772563,Historical Prediction,Linear Regression,0.9235602878074279,1.1408646935146967,0.4397791167948917
IND,India,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2015,16.1745081068401,17.05307817242641,Historical Prediction,Linear Regression,0.9235602878074279,1.1408646935146967,0.4397791167948917
IND,India,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2016,16.3638005616331,16.912903315080257,Historical Prediction,Linear Regression,0.9235602878074279,1.1408646935146967,0.4397791167948917
IND,India,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2017,16.5583314049368,16.772728457734104,Historical Prediction,Linear Regression,0.9235602878074279,1.1408646935146967,0.4397791167948917
IND,India,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2018,16.031630686449,16.63255360038795,Historical Prediction,Linear Regression,0.9235602878074279,1.1408646935146967,0.4397791167948917
IND,India,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2019,16.7555683032837,16.492378743041797,Historical Prediction,Linear Regression,0.9235602878074279,1.1408646935146967,0.4397791167948917
IND,India,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2020,18.6685376603727,16.352203885695644,Historical Prediction,Linear Regression,0.9235602878074279,1.1408646935146967,0.4397791167948917
IND,India,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2021,17.3725615260314,16.21202902834949,Historical Prediction,Linear Regression,0.9235602878074279,1.1408646935146967,0.4397791167948917
IND,India,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2022,16.5461295925754,16.071854171003395,Historical Prediction,Linear Regression,0.9235602878074279,1.1408646935146967,0.4397791167948917
IND,India,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2023,16.1931893571591,15.931679313657241,Historical Prediction,Linear Regression,0.9235602878074279,1.1408646935146967,0.4397791167948917
IND,India,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2024,16.2854335605917,15.791504456311088,Historical Prediction,Linear Regression,0.9235602878074279,1.1408646935146967,0.4397791167948917
IND,India,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2025,,15.651329598964935,Future Forecast,Linear Regression,0.9235602878074279,1.1408646935146967,0.4397791167948917
IND,India,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2026,,15.511154741618782,Future Forecast,Linear Regression,0.9235602878074279,1.1408646935146967,0.4397791167948917
IND,India,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2027,,15.370979884272629,Future Forecast,Linear Regression,0.9235602878074279,1.1408646935146967,0.4397791167948917
IND,India,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2028,,15.230805026926475,Future Forecast,Linear Regression,0.9235602878074279,1.1408646935146967,0.4397791167948917
IND,India,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2029,,15.090630169580322,Future Forecast,Linear Regression,0.9235602878074279,1.1408646935146967,0.4397791167948917
IND,India,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2000,468395521654.458,190894392970.625,Historical Prediction,Linear Regression,115313730212.45528,147743380718.48148,0.9791087793451098
IND,India,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2001,485440139204.171,331156359946.6875,Historical Prediction,Linear Regression,115313730212.45528,147743380718.48148,0.9791087793451098
IND,India,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2002,514939140318.756,471418326922.78125,Historical Prediction,Linear Regression,115313730212.45528,147743380718.48148,0.9791087793451098
IND,India,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2003,607700687237.318,611680293898.8438,Historical Prediction,Linear Regression,115313730212.45528,147743380718.48148,0.9791087793451098
IND,India,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2004,709152728830.775,751942260874.9062,Historical Prediction,Linear Regression,115313730212.45528,147743380718.48148,0.9791087793451098
IND,India,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2005,820383763511.445,892204227850.9688,Historical Prediction,Linear Regression,115313730212.45528,147743380718.48148,0.9791087793451098
IND,India,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2006,940259888787.721,1032466194827.0625,Historical Prediction,Linear Regression,115313730212.45528,147743380718.48148,0.9791087793451098
IND,India,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2007,1216736438834.96,1172728161803.125,Historical Prediction,Linear Regression,115313730212.45528,147743380718.48148,0.9791087793451098
IND,India,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2008,1198895139005.92,1312990128779.1875,Historical Prediction,Linear Regression,115313730212.45528,147743380718.48148,0.9791087793451098
IND,India,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2009,1341888016994.9,1453252095755.25,Historical Prediction,Linear Regression,115313730212.45528,147743380718.48148,0.9791087793451098
IND,India,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2010,1675615519484.96,1593514062731.3125,Historical Prediction,Linear Regression,115313730212.45528,147743380718.48148,0.9791087793451098
IND,India,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2011,1823051829894.55,1733776029707.4375,Historical Prediction,Linear Regression,115313730212.45528,147743380718.48148,0.9791087793451098
IND,India,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2012,1827637590410.41,1874037996683.5,Historical Prediction,Linear Regression,115313730212.45528,147743380718.48148,0.9791087793451098
IND,India,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2013,1856721507621.58,2014299963659.5625,Historical Prediction,Linear Regression,115313730212.45528,147743380718.48148,0.9791087793451098
IND,India,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2014,2039126479154.52,2154561930635.625,Historical Prediction,Linear Regression,115313730212.45528,147743380718.48148,0.9791087793451098
IND,India,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2015,2103588360044.94,2294823897611.6875,Historical Prediction,Linear Regression,115313730212.45528,147743380718.48148,0.9791087793451098
IND,India,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2016,2294796885663.16,2435085864587.75,Historical Prediction,Linear Regression,115313730212.45528,147743380718.48148,0.9791087793451098
IND,India,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2017,2651474262755.45,2575347831563.8125,Historical Prediction,Linear Regression,115313730212.45528,147743380718.48148,0.9791087793451098
IND,India,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2018,2702929641648.74,2715609798539.9375,Historical Prediction,Linear Regression,115313730212.45528,147743380718.48148,0.9791087793451098
IND,India,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2019,2835606256558.19,2855871765516.0,Historical Prediction,Linear Regression,115313730212.45528,147743380718.48148,0.9791087793451098
IND,India,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2020,2674851578587.27,2996133732492.0625,Historical Prediction,Linear Regression,115313730212.45528,147743380718.48148,0.9791087793451098
IND,India,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2021,3167270623260.47,3136395699468.125,Historical Prediction,Linear Regression,115313730212.45528,147743380718.48148,0.9791087793451098
IND,India,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2022,3346107287730.93,3276657666444.1875,Historical Prediction,Linear Regression,115313730212.45528,147743380718.48148,0.9791087793451098
IND,India,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2023,3638489096033.86,3416919633420.25,Historical Prediction,Linear Regression,115313730212.45528,147743380718.48148,0.9791087793451098
IND,India,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2024,3909891533858.08,3557181600396.375,Historical Prediction,Linear Regression,115313730212.45528,147743380718.48148,0.9791087793451098
IND,India,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2025,,3697443567372.4375,Future Forecast,Linear Regression,115313730212.45528,147743380718.48148,0.9791087793451098
IND,India,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2026,,3837705534348.5,Future Forecast,Linear Regression,115313730212.45528,147743380718.48148,0.9791087793451098
IND,India,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2027,,3977967501324.5625,Future Forecast,Linear Regression,115313730212.45528,147743380718.48148,0.9791087793451098
